"","Artist","Album_Name","Track_Title","Track_Id","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","time_signature","Y"
"2949","f(x)","4 Walls - The 4th Album","Cash Me Out","6KmaTvFBNvM5ZVUHxP1Sr9",0.772,0.863,6,-3.817,0,0.0959,0.109,0,0.111,0.829,129.976,201553,4,31
"5067","ATEEZ","Into the A to Z","Answer - Japanese Ver.","220EZdUmM1OFPgsb540nTJ",0.495,0.9,7,-2.452,1,0.0619,0.0849,0,0.332,0.472,97.929,220760,4,40
"3702","VIXX","VOODOO","hyde","6TITkRKENcKLpcbjKzNIMj",0.705,0.905,4,-2.635,1,0.111,0.0746,0,0.279,0.918,139.999,195774,4,36
"1583","Super Junior","Star","One More Time (Otra Vez) - Feat. REIK Japanese Version","2GABJtjPw7wIavuYvPJsbF",0.681,0.834,5,-3.921,1,0.0328,0.026,1.63e-05,0.299,0.423,99.996,187200,4,36
"1983","Super Junior","Super Show 2 (The 2nd Asia Tour Concert Album)","Resignation - Live","5fivTNLdpOJ16OqxQvyvf4",0.617,0.218,8,-11.997,1,0.0334,0.837,5.87e-06,0.529,0.292,129.671,192040,4,10
"1212","TVXQ","THE 4th WORLD TOUR 'Catch Me' LIVE ALBUM","Summer Dream - Live","52Oi7OJSizjaJffUzUoWVY",0.545,0.98,11,-3.101,0,0.144,0.0945,2.24e-06,0.434,0.433,116.988,212568,4,21
"647","BIGBANG","BIGBANG SPECIAL EVENT 2017","BAE BAE - KR Ver. BIGBANG SPECIAL EVENT 2017","74xNledzihr6yzU422m6Jc",0.537,0.806,0,-4.857,1,0.0358,0.00669,0,0.409,0.373,139.914,174587,4,21
"7763","punchnello","Demon Youth","BACK","1wNQyLr8PuBcWDXfyI71BK",0.825,0.98,6,-2.681,0,0.212,0.356,0,0.339,0.687,100.047,165693,4,24
"8173","SOYOU","SHE WAS PRETTY OST","Who are you?","1WE32Clg40A8KkSZxzO7z0",0.449,0.117,2,-14.998,0,0.0461,0.933,0.91,0.0702,0.0401,129.887,133600,4,9
"2146","Wonder Girls","Wonder World","Be My Baby","4H3nLd4sDY2OBsugvJc0ql",0.62,0.829,1,-5.511,1,0.069,0.105,0,0.337,0.431,165.027,211812,4,45
"3488","EXO","EX'ACT - The 3rd Album","Monster - Chinese Version","7pQJBmtDqqhYfvjDcC75QC",0.616,0.778,10,-4.28,0,0.0795,0.00868,0,0.116,0.466,149.965,221341,4,29
"1301","TVXQ","TONE","Why? (Keep Your Head Down)","4mOVg9QkQaJWgYdcjfW8pM",0.649,0.969,8,-2.34,1,0.231,0.0993,0.00355,0.0924,0.494,154.089,240547,4,41
"7236","Nafla","u n u, Pt. 1","been","2MDyIYGyysalcAUI6hObMn",0.781,0.732,5,-6.023,0,0.233,0.179,0,0.112,0.468,90.02,193013,4,28
"2818","INFINITE","INFINITE EFFECT ADVANCE LIVE","Entrust (INFINITE EFFECT ADVANCE LIVE Ver.)","5LM8Gt3lodUVlXNwTA9VCV",0.577,0.942,2,-3.382,1,0.0568,0.148,0,0.886,0.581,112.024,210587,4,13
"4714","NCT 127","Favorite - The 3rd Album Repackage","Breakfast","2MqrhOe9Lr7DNBq0da5QC7",0.745,0.781,6,-3.59,1,0.0535,0.126,0,0.0508,0.617,121.941,212613,4,37
"3495","EXO","EX'ACT - The 3rd Album","Stronger - Chinese Version","2U1ncV1nM9MxXThBLKZmFF",0.607,0.313,8,-7.231,1,0.0318,0.776,0,0.113,0.426,140.015,219977,3,22
"138","Shinhwa","Brand New","Shooting Star","0Z3OmDM8rhZQGyCfDxw6WW",0.815,0.817,2,-2.616,1,0.0784,0.0315,0,0.102,0.669,105.033,243960,4,10
"7401","Loopy","LooFla","Honey Bomb","3hXGsBwkCvbTZH8zUTWJpd",0.921,0.787,1,-4.636,0,0.0985,0.0412,0,0.0656,0.86,129.064,209453,4,15
"7917","LeeHi","First Love","Special","4MwT3qzF3tfMtSFr9b2nKa",0.721,0.456,8,-10.496,1,0.0615,0.365,0,0.11,0.302,131.978,236640,4,46
"5762","Apink","UNE ANNEE","HUSH","0lyBxt4XQpE0ONTvfoVvme",0.85,0.93,11,-2.372,1,0.0419,0.0051,0.0863,0.332,0.76,127.969,210223,4,36
"519","BoA","MIRACLE - The 2.5th Album","NEXT STEP","3WGX2xc5tmPVNEPWoctJeC",0.71,0.909,2,-3.33,0,0.039,0.062,0.000444,0.154,0.659,102.014,296760,4,8
"864","BIGBANG","2014 BIGBANG +α IN SEOUL","Crooked (G-Dragon Solo) - Live","3iQzSltcXh89skAuBgXiOa",0.623,0.966,2,-3.701,1,0.109,0.00428,0,0.0729,0.675,130.097,252280,4,15
"7222","Nafla","u n u, Pt. 2","under the ground (feat. Dean)","6EU4Ox9nBAE4BMatsggp8i",0.656,0.913,11,-3.738,0,0.442,0.0917,0,0.354,0.654,165.995,222133,4,43
"220","Shinhwa","T.O.P - The 2nd Album","원 Cycle","4uvFgKcKFOGVO1gVSNZw4z",0.722,0.674,1,-9.426,0,0.066,0.00884,8.39e-06,0.0945,0.699,96.007,242800,4,6
"39","Shinhwa","The Return","Be My Love","5ls2CPKpNGUe8PWRCdHrXm",0.682,0.931,1,-3.843,1,0.0887,0.0717,0,0.421,0.793,119.945,189166,4,12
"1410","TVXQ","O - THE 2ND ASIA TOUR CONCERT","Life is struggle - Live","3pz8yqJpzG5PjCLPZuhzET",0.406,0.806,11,-13.704,0,0.0572,0.00279,0.905,0.337,0.425,101.515,165213,4,2
"4483","GFRIEND","GFRIEND The 1st Album 'LOL'","Mermaid","3b6Qflk9k15pDfonxtmMR6",0.421,0.919,7,-2.558,1,0.268,0.537,0,0.51,0.544,199.705,207003,4,39
"1593","Super Junior","Star","Celebration〜君に架ける橋〜","5gpGcQ6mMYVTZbgbhivQkd",0.446,0.729,11,-5.937,1,0.0445,0.442,0,0.173,0.621,175.957,241440,4,15
"4927","ITZY","Crazy in Love","Not Shy (Inst.)","0xL304t3acSXtUEwWjxYpB",0.684,0.854,2,-4.95,1,0.0504,0.0153,0.805,0.053,0.365,100.996,177728,4,17
"4624","MONSTA X","ALL ABOUT LUV","MISBEHAVE","32lyiJgk8LYfVBTkhq7kCW",0.566,0.385,10,-8.275,1,0.0536,0.598,0,0.148,0.193,123.39,204947,4,46
"6335","GRAY","grayground.","Party For The Night (Feat. Loco & LeeHi)","2UsZC5QgWeHj8jlhEoXplf",0.632,0.867,1,-3.761,1,0.0944,0.199,0,0.185,0.89,92.948,172419,4,42
"4442","GFRIEND","回:Walpurgis Night","Apple","1j6VvjYG0YrkMTcyCBHj8F",0.711,0.939,9,-4.725,1,0.159,0.0428,0,0.126,0.331,119.996,206588,4,51
"5296","Yerin Baek","Every letter I sent you.","Bunny","7pty47NLlIojBujYMSNvSl",0.746,0.643,6,-6.591,1,0.0281,0.614,0.00231,0.0941,0.761,114.023,237709,4,41
"267","BoA","ONE SHOT, TWO SHOT - The 1st Mini Album","CAMO","2zdshfZnGJSvr62uKJhitz",0.818,0.672,4,-3.427,0,0.0643,0.0439,0,0.208,0.468,107.911,199137,4,36
"562","BoA","Don't Start Now - Jumping Into The World","Love Letter","3IWjJl9fG1WusW9y0UfCfy",0.632,0.496,5,-8.88,0,0.0271,0.142,0,0.0825,0.277,150.051,243707,4,6
"137","Shinhwa","Winter Story 2004~05","How Do I Say","4IVuqLsCkQq18nFS8tWF83",0.788,0.759,11,-4.184,1,0.0386,0.336,0,0.14,0.845,109.969,250840,4,7
"164","Shinhwa","Winter Story","고백 II","0vdLw5PkLsxp4Z8r5w7VdB",0.611,0.194,10,-19.672,0,0.735,0.706,0,0.501,0.53,110.019,176040,4,0
"964","BIGBANG","Remember","Wonderful","5NnjXRvnm2xGwBA3dnO8Mq",0.702,0.906,9,-3.409,0,0.0343,0.0206,0,0.272,0.952,129.982,210240,4,44
"4569","MONSTA X","One of a Kind","GAMBLER","1Zsy7gMUcHDhxC0bbyZmC2",0.752,0.861,11,-2.72,0,0.152,0.00458,5.84e-06,0.158,0.595,97.968,213027,4,58
"5961","WINNER","WINNER THE BEST ""SONG 4 U""","MILLIONS - JP Ver.","6TthCe0LOuYuNLBZvp7nAF",0.837,0.676,8,-4.478,1,0.0419,0.0454,0,0.064,0.824,108.999,210200,4,14
"6687","iKON","DEBUT FULL ALBUM [WELCOME BACK]","DUMB & DUMBER","6KZdpxLX8r1tGZ2Q7eKIvf",0.731,0.874,5,-4.284,0,0.082,0.0962,0,0.0498,0.443,129.972,241701,4,45
"5044","Stray Kids","I am NOT","3rd Eye","6CIeX7pNuEd0VK279BizU5",0.661,0.694,8,-4.401,1,0.343,0.313,0,0.124,0.327,139.76,243961,4,26
"2472","SHINee","SHINee World (The 1st Asia Tour Album)","Into the SHINee World - Live","1cjNh9j9KoudxXcoyq9YWU",0.318,0.765,0,-7.137,0,0.0403,0.00545,0.381,0.0981,0.196,110.012,234280,4,11
"981","SNSD","Holiday Night - The 6th Album","Girls Are Back","0WG9TuJbzIwc5wddbQmfcv",0.662,0.928,8,-2.916,1,0.132,0.0557,0.00122,0.127,0.824,105.067,205785,4,32
"66","Shinhwa","Winter Story 2006~2007","The Days - Instrumental","30tSmAqpClXiL573fRm9Q4",0.568,0.352,10,-9.489,1,0.0274,0.159,0.851,0.292,0.235,139.979,279877,4,0
"5399","IU","Palette","Dear Name","1DP0uwV6tMlCEfR61Mh7ki",0.312,0.589,2,-5.071,1,0.0334,0.459,0,0.106,0.237,133.854,289580,3,56
"1120","TVXQ","XV","Hot Hot Hot","7pTjtuWwaMFSvd738eZ4fF",0.633,0.847,7,-4.275,1,0.0391,0.00136,1.66e-05,0.147,0.438,122.043,219933,4,26
"3153","2NE1","To Anyone","I Don't Care - Reggae Mix","3uV3Zzp7gLRsbM0Wj9mTR4",0.661,0.617,6,-3.636,0,0.0418,0.0612,1.48e-06,0.109,0.492,150.178,232973,4,33
"62","Shinhwa","SHINHWA 9th","아직 못다한 이야기","4FQVBiD06FuD8WN2A8rzYo",0.76,0.354,9,-8.764,1,0.0328,0.823,0,0.116,0.697,88.002,233933,4,5
"1559","SS501","SS501 S.T 01 NOW","Sky","1TV5iHhmkPZM99cgKHo0zJ",0.784,0.579,11,-4.913,0,0.0239,0.463,4.48e-06,0.0984,0.528,95.018,234040,4,11
"6498","iKON","iKON JAPAN DOME TOUR 2017 追加公演 SET LIST","HOLUP!","3LP92uUnZrmffbyFZ4WJlc",0.698,0.934,5,-1.8,1,0.0566,0.109,0,0.351,0.654,100.978,210933,4,9
"4657","MONSTA X","Take.1 Are You There?","Heart Attack","79dn0kx922Ct9ChaLE2wuk",0.775,0.914,4,-2.335,1,0.214,0.175,0,0.625,0.727,112.027,199588,4,34
"603","BIGBANG","BIGBANG JAPAN DOME TOUR 2017 -LAST DANCE- : THE FINAL","FANTASTIC BABY - BIGBANG JAPAN DOME TOUR 2017 -LAST DANCE- : THE FINAL","31jPf3RQi35D9NaOIgwX4P",0.5,0.904,2,-4.473,1,0.212,0.00131,0,0.69,0.368,129.863,251453,4,26
"1355","TVXQ","MIROTIC -The 3rd Asia Tour Concert","SPELLBOUND OF TVXQ - Live","7pCQKST8YKPXEBlwr1k4re",0.777,0.649,3,-5.498,0,0.0387,0.00324,0.421,0.512,0.333,100.041,144320,4,5
"3002","2NE1","2014 2NE1 WORLD TOUR 〜ALL OR NOTHING〜 in JAPAN","DON'T STOP THE MUSIC - 2014 WORLD TOUR 〜ALL OR NOTHING〜 in JAPAN Ver.","4rzYLV17vxB7kaNGw7BSWN",0.668,0.852,9,-8.608,0,0.0659,0.0437,0.00106,0.341,0.694,119.912,162195,4,19
"3623","NU'EST","Bridge the World","Bridge the World","4Cc7wEZcUXedkYzCVRaO0V",0.695,0.806,9,-3.855,1,0.0312,0.306,0,0.116,0.669,122.987,313093,4,14
"2696","2PM","GENESIS OF 2PM","NEXT Generation","0W7XVDgIpJVN5SItZopEuE",0.758,0.752,0,-3.114,0,0.0336,0.0507,0,0.033,0.771,129.988,268747,4,23
"1025","SNSD","2011 Girls' Generation Tour","Danny Boy - Live","5LqxcmsI4uiJqyhMlZvhiZ",0.433,0.121,0,-12.947,1,0.0331,0.878,0,0.163,0.299,104.01,230680,4,12
"1501","TVXQ","TRI-ANGLE - 1st Album","TRI-ANGLE - Extended Version","4Wkw62rPTP1v37vdwUJ1Yg",0.536,0.856,7,-4.428,0,0.0911,0.024,0,0.297,0.454,90.069,274040,4,32
"5316","TAEYEON","Purpose - The 2nd Album Repackage","Here I Am","5Xe5xh276laGUDVNzqjiv4",0.291,0.479,0,-6.531,1,0.0335,0.0281,4.55e-06,0.0831,0.136,98.26,205926,4,37
"420","BoA","MADE IN TWENTY(20)","LAST CHRISTMAS","34VP9RnEYc5VZKzX7qP9ll",0.762,0.676,0,-5.313,1,0.029,0.356,0.00121,0.292,0.817,107.016,299833,4,19
"3572","EXO","EXOLOGY CHAPTER 1: THE LOST PLANET (Live)","Overdose - Live","2lw6FpQKjT9VxP1FWYOax0",0.397,0.94,5,-3.991,0,0.182,0.0439,4.43e-06,0.824,0.598,82.062,208147,4,26
"7571","Jay Park","New Breed","Aom & 1llionaire (Feat. The Quiett & Dok2)","1zVRtouebqH4XWlqDZxpp3",0.657,0.668,6,-6.384,0,0.374,0.0023,0,0.357,0.529,168.671,234372,4,15
"8513","WONHO","Love Synonym #1: Right for Me","Losing You","2Bk8jjFB0FfAFYUIxihOnG",0.534,0.448,0,-7.904,1,0.0368,0.521,0,0.331,0.207,145.087,178093,4,60
"526","BoA","Peace B.REMIXES","ID ; PEACE B - Shinichi Osawa Remix","5ROioSWfPjgTNI7uy5DYKQ",0.801,0.747,9,-5.136,0,0.155,0.00823,0.0154,0.0578,0.915,121.975,267167,4,5
"6303","G-Dragon","Shine A Light","Heartbreaker (Encore)","0bEca0Fd6dmW9PmEDGeEi7",0.474,0.94,8,-4.919,1,0.109,0.02,2.09e-06,0.902,0.31,142.117,291573,4,9
"5579","Rain","Rain Effect - Special edition","I KNOW","5YKZZalvp4aASvYCThxXVy",0.797,0.959,9,-2.579,1,0.128,0.037,1.66e-06,0.0452,0.565,115.009,234107,4,11
"1702","Super Junior","SUPER SHOW 5 - SUPER JUNIOR The 5th WORLD TOUR (Live)","Shake It Up! (생각을 흔들어) - Live","60xXWKMYAqAQoxImKKtwNl",0.52,0.982,1,-2.975,1,0.089,0.00367,0,0.273,0.565,137.989,183653,4,15
"2321","SHINee","SHINee WORLD IV – The 4th Concert Album","재연 An Encore - Live","0zVAmMpNQEQEdBFqzfKvqq",0.575,0.762,3,-5.338,1,0.0313,0.143,0,0.945,0.315,117.969,254867,4,22
"6411","iKON","NEW KIDS","KILLING ME","1Ohw11d7alN15A0T1pOBP8",0.781,0.648,2,-4.301,0,0.0517,0.364,0,0.155,0.61,127.987,194267,4,29
"2191","SHINee","Atlantis - The 7th Album Repackage","Atlantis","0BBUGRUURDjwcXmDS3kQkN",0.735,0.847,2,-2.689,1,0.0681,0.0475,0,0.122,0.332,110.06,178213,4,51
"416","BoA","MADE IN TWENTY(20)","Your Color","7aDJNRHEL56PKjdNEDWmfP",0.485,0.687,2,-3.214,0,0.0289,0.0809,0,0.139,0.206,139.841,294400,4,19
"7905","Ailee","VIVID","One Step Closer","7ikCXH9OkXHZAJOLVqQBH2",0.527,0.487,6,-5.681,1,0.0374,0.375,6.41e-06,0.112,0.165,79.949,196573,4,18
"7823","Jonghyun","JONGHYUN The Collection ""Story Op.2""","Let Me Out","3wr1xZSVMxLpAggIGSfjJD",0.563,0.753,5,-6.456,0,0.0966,0.14,1.24e-05,0.969,0.299,127.988,264760,4,49
"7749","CHANGMO","Boyhood","S T A R T","4yp716k5K3jygQ9QTubvhN",0.464,0.709,8,-5.652,1,0.0958,0.15,0,0.0879,0.69,183.89,211304,4,28
"7358","GIRIBOY","Sexual Perceptions","Back And Forth 30min (feat.Shin Jisu)","6beQjSxCr5h3qDIQTXuzbs",0.807,0.602,7,-6.628,0,0.156,0.637,0,0.33,0.69,96.987,202821,4,22
"4898","TXT","STILL DREAMING","5時53分の空で見つけた君と僕 - Japanese Ver.","2rPvbloYiatOGsvWWvR62H",0.709,0.81,3,-4.163,0,0.0953,0.0198,0,0.107,0.668,112.037,210107,4,46
"4863","Wanna One","1-1=0 (NOTHING WITHOUT YOU)","Wanna Be (My Baby)","0l9z57xdLEbHvddoFspLyC",0.73,0.895,1,-3.592,1,0.276,0.0578,0,0.11,0.834,105.989,201107,4,39
"4268","TWICE","Feel Special","TRICK IT","10la9pZeeL51aEjzC02SkI",0.752,0.896,0,-4.002,0,0.0742,0.0867,6.75e-06,0.135,0.659,127.983,194000,4,53
"2707","2PM","Grown","고백(Go Back)","0c7mWsKL1hDTy1mAqPcV45",0.692,0.915,10,-4.997,1,0.0334,0.0043,0.000158,0.0557,0.477,129.945,216634,4,21
"5763","Apink","UNE ANNEE","Cat","5FXIp4AFLBNO7NJM29KjU0",0.873,0.915,10,-3.863,0,0.0622,0.131,2.38e-06,0.111,0.895,141.931,212016,4,20
"7375","Loopy","NO FEAR (DELUXE)","GO! SHOPPING! (feat. pH-1)","6aDBF61UPsRgrXfMagKoUW",0.741,0.616,10,-4.086,0,0.0412,0.202,0,0.0844,0.297,100.021,274200,4,26
"4508","SEVENTEEN","An Ode","Second Life","6RJxJpOaCZ4DamSgJaMoJ8",0.64,0.502,1,-5.946,1,0.132,0.219,0,0.12,0.526,179.927,202053,4,54
"4315","TWICE","Summer Nights","DEJAVU","5I7VK1Y81I4KdRCN27iGMl",0.637,0.793,0,-4.072,1,0.0649,0.0129,1.29e-06,0.0895,0.509,116.782,196413,4,43
"6698","iKON","WELCOME BACK","Apology","0bBrEmo01hYu6gBz4UW9Q8",0.524,0.773,6,-4.066,1,0.137,0.281,0,0.148,0.322,74.295,231567,4,51
"1984","Super Junior","Super Show 2 (The 2nd Asia Tour Concert Album)","Insomnia - Live","49IGSVzRM2Y9KmcZKMZcxL",0.673,0.84,1,-7.706,1,0.115,0.189,0,0.732,0.21,125.517,174467,4,15
"4923","ITZY","Crazy in Love","LOCO - English Ver.","01QhKtUc12FGw2wX7dMYvv",0.736,0.866,1,-3.053,1,0.211,0.00834,2.13e-05,0.346,0.533,101.951,191462,4,37
"1594","Super Junior","Star","雨のち晴れの空の色","6KwNE4rxnRpBW9t1cbMMKe",0.373,0.338,4,-8.672,1,0.0304,0.691,0.000405,0.112,0.155,65.36,297360,4,15
"5866","SEUNGRI","THE GREAT SEUNGRI","MOLLADO","0lC0iVzR2mdVse9fmktbiP",0.889,0.805,7,-3.898,1,0.0487,0.208,0,0.0928,0.947,125.001,197585,4,36
"5684","IZ*ONE","BLOOM*IZ","DESTINY","2qFZjcCI3vuBX83IuluS2w",0.382,0.873,7,-2.415,1,0.0487,0.133,0,0.149,0.459,77.034,201533,4,42
"3546","EXO","EXOLOGY CHAPTER 1: THE LOST PLANET (Live)","The Lost Planet - Live","1MEYJqOVwuQ6CJ5Bo3ZoGk",0.308,0.874,1,-6.537,0,0.15,0.0352,0.487,0.803,0.156,147.865,269800,5,20
"4338","TWICE","Twicetagram","Ding Dong","63jzQKpH2DkYVCX0phXh79",0.661,0.871,11,-3.461,1,0.0534,0.0581,0,0.24,0.811,150.015,212120,4,41
"2081","Super Junior","Super Junior 05","L.O.V.E.","2bzNIwg7FmcX11Avh1MC4h",0.792,0.911,5,-2.492,0,0.0495,0.0454,1.01e-06,0.0804,0.675,104.999,216560,4,20
"7022","Epik High","Swan Songs","Let It Rain (feat. 김종완)","3bG8MFdLEqTXFtUkr1UrXW",0.734,0.834,9,-3.79,0,0.101,0.0842,0,0.311,0.795,97.997,280053,4,23
"885","BIGBANG","BIGBANG JAPAN DOME TOUR 2013〜2014","DOOM DADA - BIGBANG JAPAN DOME TOUR 2013〜2014","3SIegcF1NPBc0TPaTK3OkE",0.5,0.958,7,-5.596,1,0.392,0.00186,7.41e-05,0.638,0.244,156.064,230893,4,22
"1525","SS501","Ss501 Best Collection Vol.2","Summer Blue","5TLOWq8xPbw2f96tdo9i2N",0.76,0.856,9,-7.44,1,0.0379,0.0255,0,0.0822,0.609,129.971,206920,4,7
"6016","WINNER","WINNER JAPAN TOUR 2018 〜We'll always be young〜","REALLY REALLY - WINNER JAPAN TOUR 2018 〜We’ll always be young〜","5OE0qVk40x21kFLvEHu2NZ",0.595,0.812,7,-5.256,1,0.0764,0.0272,0,0.611,0.428,102.785,203907,4,11
"2080","Super Junior","Super Junior 05","Keep in Touch","5OM3oHDEupU6Qse4jZaFYX",0.705,0.849,10,-4.723,0,0.0717,0.0378,0,0.108,0.653,106.015,271200,4,18
"1260","TVXQ","TIME","逢いたくて逢いたくてたまらない","6AeL6rRNKmV6GWyCEOHmgJ",0.754,0.845,11,-4.846,0,0.0396,0.0781,2.78e-05,0.269,0.919,101.003,252800,4,18
"5568","Rain","MY LIFE愛","GANG","0EPNX66SAKHx2wKS9txaof",0.762,0.799,9,-4.713,1,0.163,0.038,0,0.0938,0.617,150.04,188902,4,38
"2174","Wonder Girls","The Wonder Years - Trilogy","Nobody - Inst.","71UZsZe5aqlJiMD3q6zlgM",0.848,0.872,11,-7.12,1,0.0531,0.00181,0.856,0.0673,0.751,131.015,213613,4,8
"6549","iKON","iKON JAPAN TOUR 2016","WELCOME BACK - iKON JAPAN TOUR 2016","7sAHREolAourUYOP9QXBlo",0.649,0.856,4,-6.338,0,0.0861,0.295,0,0.781,0.678,95.022,231253,4,4
"1155","TVXQ","New Chapter #1: The Chance of Love - The 8th Album","퍼즐 Puzzle (U-KNOW Solo)","44LTb3IVCgULeHwSIfccJJ",0.772,0.75,0,-5.053,0,0.0801,0.0977,4.94e-06,0.365,0.749,126.008,183667,4,22
"1344","TVXQ","MIROTIC -The 3rd Asia Tour Concert","SHAPE OF DARKSIDE - Live","6zPbucZx9419n4yOWkebds",0.416,0.64,9,-12.364,0,0.0854,0.0794,0.759,0.266,0.18,119.848,131813,4,3
"7725","SuperM","SuperM - The 1st Mini Album","Jopping - Instrumental","1hzldmpJRCLQ9X2mmKt5p6",0.797,0.604,10,-5.465,0,0.048,0.000283,0.681,0.409,0.415,122.99,251227,4,29
"6348","iKON","iKON YEAR END LIVE 2019 (Live)","IN LOVE - KR Ver. / BOBBY Live","5Hf1FbeMG5HngdWLaDskOx",0.426,0.416,2,-9.298,1,0.0415,0.814,0,0.877,0.168,89.647,217731,4,19
"3562","EXO","EXOLOGY CHAPTER 1: THE LOST PLANET (Live)","My Turn To Cry (BAEKHYUN Solo) - Live","0ZDpuFcmbLMZ1TrGhvvpMW",0.391,0.36,0,-12.081,1,0.0438,0.956,0.000156,0.863,0.493,89.541,85787,4,32
"7084","BewhY","Time Travel","Waltz 2015 Remastered Version","5UsApr17gnJCDp9OEjrsVG",0.795,0.873,1,-2.244,1,0.15,0.0411,0,0.0732,0.528,112.964,256679,3,17
"6581","iKON","DUMB & DUMBER","LOVE ME - Inst.","2wF87RBhuOeErxe9l3cgwU",0.746,0.988,7,-5.564,1,0.0517,2.65e-05,0.867,0.0391,0.962,160.044,206293,4,1
"4423","BLACKPINK","BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""","BOOMBAYAH - BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""","1uK64bAOSKhKFTUwrF2r2p",0.682,0.835,5,-6.269,0,0.0928,0.0677,0,0.797,0.421,125.056,244300,4,38
"2370","SHINee","SHINee WORLD Ⅲ in SEOUL - THE 3rd CONCERT ALBUM","Like a Fire - Live","3rmiwFU8lTm7DSlj4ngN17",0.654,0.846,1,-4.243,1,0.059,0.112,0,0.804,0.717,122.061,232387,4,25
"1624","Super Junior","Time_Slip - The 9th Album","Show","1qFiCbC1v7jTPCSqjdqpzp",0.521,0.89,1,-3.594,1,0.0483,0.00329,0,0.328,0.39,132.994,230230,4,31
"7183","Kid Milli","AI, THE PLAYLIST","FLEX","26Dh5fUkJPSKcojpVEDwFT",0.611,0.718,1,-7.363,1,0.419,0.0293,7.62e-06,0.115,0.529,113.058,192473,4,16
"2381","SHINee","SHINee WORLD Ⅲ in SEOUL - THE 3rd CONCERT ALBUM","Dazzling Girl - Live","33RCPlgqnAltpfNySajuQA",0.646,0.904,11,-4.148,1,0.0574,0.0641,0,0.958,0.51,129.954,209907,4,17
"7829","Jonghyun","She is - The 1st Album","Moon","6NeEgmjQRN1QlDbNDhWb3P",0.617,0.592,8,-4.976,0,0.0408,0.156,0,0.0758,0.342,124.996,164091,4,51
"8466","Samuel Seo","FRAMEWORKS","G O Y O","7wEMP2NNHpeiZjLiy1WfQO",0.742,0.471,1,-8.681,0,0.0673,0.291,1.75e-05,0.179,0.305,150.016,224630,3,8
"4809","NCT 127","NCT #127 Regulate - The 1st Album Repackage","Regular - Korean Version","0guXgbZ7CxAQ3rGsgKKRLH",0.734,0.801,9,-5.339,0,0.0765,0.237,0,0.286,0.878,133.999,218307,4,42
"7756","CHANGMO","M O T O W N","여자는 같애","3VpxlzcZ6XTjOU1pSO3Z6L",0.629,0.81,4,-3.779,0,0.282,0.339,0,0.126,0.566,132.015,209058,4,19
"3868","BTS","The Most Beautiful Moment in Life: Young Forever","Converse High","4XtvJ78i5yI5QigVHuxWZt",0.72,0.803,1,-3.67,1,0.0963,0.0245,0,0.2,0.804,97.999,210222,4,48
"405","BoA","THE FACE","Best Friend","3V5wP0Re5egkuRmxU5lymy",0.672,0.744,7,-4.834,1,0.0509,0.278,0,0.0859,0.638,87.99,248493,4,22
"7797","Zion.T","Red Light","DoDo","6kyHtW6FQ59MnInLbF8axe",0.818,0.483,11,-7.519,0,0.24,0.812,0,0.235,0.422,93.077,214867,4,23
"6707","TAEYANG","TAEYANG 2017 WORLD TOUR <WHITE NIGHT> IN JAPAN","BODY - TAEYANG 2017 WORLD TOUR <WHITE NIGHT> IN JAPAN","6hZ3MiE60t0kTPUvYgxlYl",0.602,0.923,2,-7.137,1,0.075,0.00241,0.00374,0.951,0.374,128.022,194613,4,20
"5395","IU","Palette","Black Out","1sUOFqmIU38dQCA13aVKBL",0.684,0.801,8,-4.063,1,0.0651,0.166,2.37e-06,0.0243,0.778,98.042,227701,4,45
"6","Shinhwa","13TH UNCHANGING - TOUCH","WE","0kMsW2DKvNZ5NxWIDIVqfq",0.383,0.849,0,-4.453,1,0.127,0.027,0,0.225,0.91,187.836,175240,4,13
"3505","EXO","LOVE ME RIGHT - The 2nd Album Repackage","EL DORADO","0qWhCGgRoEKAUuwJKVLJgY",0.592,0.88,2,-3.094,0,0.0724,0.116,0,0.251,0.579,154.97,239597,4,38
"3131","2NE1","2NE1 1st LIVE CONCERT [NOLZA!]","I Don't Care - Live","792CG70jpz4WD3eV4PZ6Lz",0.723,0.89,1,-4.348,0,0.117,0.057,0,0.964,0.699,132.033,300453,4,23
"2042","Super Junior","Super Show (The 1st Asia Tour Concert Album)","나같은건 없는건가요 - Live","0igWvk193q8FXHSb5VDsjG",0.647,0.982,0,-4.004,1,0.123,0.376,0,0.931,0.662,120.05,192680,4,6
"6434","iKON","NEW KIDS REPACKAGE : THE NEW KIDS","RUBBER BAND","6R3ATFu0zuu2vovVQYVmSD",0.753,0.745,0,-5.082,1,0.0319,0.338,0,0.343,0.691,130.049,197214,4,42
"7420","Loopy","King Loopy","Monday","34aosS05ZREXQQuILJX3AA",0.569,0.716,9,-10.708,0,0.0995,0.286,0,0.163,0.634,152.052,123037,4,7
"3955","BTS","O!RUL8,2?","Outro: Luv in Skool","2ZiVvIvwAwNRL4dUO3TaF6",0.693,0.392,5,-6.615,1,0.0439,0.0508,0,0.144,0.472,131.863,86045,4,56
